2*1009	928	دارای مهارت تصمیم‌گیری است و تصمیمات را به صورت درست، کارا و در زمان مناسب اتخاذ می‌نماید.
2*1009	688	جو مثبتی در مجموعه به وجود می‌آورد و باعث می‌شود دیگران با انرژی به کار بپردازند.
2*1009	689	وظایف مدیریتی خود را به درستی انجام می‌دهد و همکاران زیرمجموعه خود را به خوبی سرپرستی و راهبری می‌کند. (Administration &amp; Leadership)
2*1009	929	از نظر شمابارزترین ویژگی مثبت و بارزترین ویژگی قابل بهبود ایشان چه می‌باشد؟
2*1019	1389	در خصوص تحلیل، طراحی و برنامه‌نویسی، از دانش فنی مناسب و متناسب با وظایف خود برخوردار است.
2*1019	1390	از توانایی مناسب در تحلیل منطقی نیازمندی‌های مشتری برخوردار است.
2*1019	1391	کسب و کار، قواعد آن و نیازمندی‌های مشتری را به خوبی می‌شناسد.
2*1019	1393	در خصوص پایگاه داده، از دانش فنی مناسب و متناسب با آن حوزه، برخوردار است.
2*1019	1394	در خصوص راهکارهای تحلیلی از دانش مناسبی برخوردار است.
2*1019	1395	در خصوص راهکارهای بانکداری از دانش مناسبی برخوردار است.
2*1019	1397	در حوزه زیرساخت‌های سخت‌افزاری و شبکه (اکتیو و پسیو) از دانش مناسبی برخوردار است.
2*1019	1398	در خصوص راهکارهای پرداخت از دانش مناسبی برخوردار است.
2*1019	1399	در حوزه راهکارهای نوین بانکی از دانش مناسبی برخوردار است.
2*1019	1402	در خصوص مهندسی نرم افزار از اطلاعات مناسب برخوردار است.
2*1019	1403	در خصوص مهندسی نرم افزار از دانش مناسب برخوردار است.
2*1019	800	با کلیه همکاران تعامل سازنده دارد. (تعامل سازنده یعنی اهداف سازمانی و وظایف کاری خود را درک می‌کند، نسبت به آن‌ها حساس است و به صورت مشهودی در راستای تحقق آن‌ها با دیگران تعامل می‌نماید)
2*1019	801	در حین انجام کار به اطرافیان توجه نموده و در صورت لزوم از ایشان حمایت و پشتیبانی می‌کند.
2*1019	802	در مواجهه با مشکلات و مسائل به انتقاد صرف اکتفا نمی‌کند و در راستای حل مسائل و رفع مشکلات تلاش می‌نماید.
2*1019	803	مسئولیت‌پذیر است و برای انجام وظایف محوله تلاش می‌‌کند.
2*1019	804	دارای احساس تعلق سازمانی است و نسبت به سازمان و منافع آن احساس تعهد می‌‌کند.
2*1019	805	توانایی تهیه و تدوین مستندات و گزارش‎های مربوط به حوزه کاری را دارا است. (در مستندسازی گزارش‌ها،‌ موارد کاربرد، صورتجلسات و ... دارای مهارت مشهود است)
2*1019	806	در انجام وظایف خود،‌ توأمان از سرعت عمل و دقت مناسبی برخوردار است. (کارها را با دقت مناسب و در زمان مقتضی انجام می‌دهد)
2*1019	807	خلاقیت بالایی دارد و می‌تواند ایده‌هایی جدید در انجام کارها مطرح کند. (در خصوص بهبود و توسعه شرکت، سازوکارهای داخلی، محصولات و بازار دارای ایده و ابتکار است)
2*1019	808	وقت شناس است. (از لحاظ زمان حضور در سازمان، شرکت در جلسات، ‌پایبندی به زمان‌های تحویل و ...)
2*1019	809	در صورت امکان در راستای توسعه همکاران و ارتقای سطح دانش و مهارت ایشان اقدام می‌نماید.
2*1019	603	از انگیزه کافی جهت آموختن مطالب جدید و افزایش دانش و مهارت‌های خود برخوردار است. (شخصیت یادگیرنده دارد)
2*1019	604	دانش و مهارت‌ خود را در انجام وظایف محوله به نحو مطلوبی به کار می‌گیرد. (در مقایسه با افراد همکار و هم‌رده خود)
2*1019	605	دیدگاه‌ها و اهداف روشن و شفافی در ذهن دارد و آنها را به صورتی دقیق و قابل درک بیان می‌کند.
2*1019	606	در حوزه کاری خود برنامه‌ریزی و اولویت‌بندی مناسب دارد. (اهداف کاری را به درستی شناسایی می‌کند و کارها را برنامه‌ریزی و اولویت بندی کرده و با نظم مناسبی به اجرای آن‌ها مبادرت می‌ورزد)
2*1019	607	همواره عملکرد خود را ارزیابی می‌کند.(خود ارزیابی دارد)
2*1019	608	در انتخاب مدیران، شایستگی و توانمندی متناسب با شغل را بر سایر مسائل ترجیح می‌دهد.
2*1019	609	در مواقع بحرانی به درستی عمل می‌کند.
2*1019	610	دارای مهارت تصمیم‌گیری است و تصمیمات را به صورت درست، کارا و در زمان مناسب اتخاذ می‌نماید.
2*1019	611	جو مثبتی در مجموعه به وجود می‌آورد و باعث می‌شود دیگران با انرژی به کار بپردازند.
2*1019	612	وظایف مدیریتی خود را به درستی انجام می‌دهد و همکاران زیرمجموعه خود را به خوبی سرپرستی و راهبری می‌کند. (Administration &amp; Leadership)
2*1019	929	از نظر شمابارزترین ویژگی مثبت و بارزترین ویژگی قابل بهبود ایشان چه می‌باشد؟
2*1047	1410	در خصوص محصولات و خدمات شرکت از دانش مناسبی برخوردار است.
2*1047	1411	در خصوص محصولات و خدمات شرکت از اطلاعات مناسبی برخوردار است.
2*1047	1412	محیط بیرونی کسب و کار شرکت را به خوبی می‌شناسد.
2*1047	1413	از دانش و توانمندی مناسبی در حوزه برنامه‌ریزی راهبردی و ارزیابی عملکرد برخوردار است.
2*1047	1414	از دانش و توانمندی مناسبی در حوزه ساختار، فرایندها و تعالی‌سازمانی برخوردار است.
2*1047	1415	از دانش و توانمندی مناسبی در حوزه سرمایه‌های انسانی برخوردار است.
2*1047	1416	از دانش و توانمندی مناسبی در حوزه برندینگ و روابط عمومی برخوردار است.
2*1047	1417	از دانش و توانمندی مناسبی در حوزه برنامه‌ریزی و کنترل عملیات و پروژه برخوردار است.
2*1047	800	با کلیه همکاران تعامل سازنده دارد. (تعامل سازنده یعنی اهداف سازمانی و وظایف کاری خود را درک می‌کند، نسبت به آن‌ها حساس است و به صورت مشهودی در راستای تحقق آن‌ها با دیگران تعامل می‌نماید)
2*1047	801	در حین انجام کار به اطرافیان توجه نموده و در صورت لزوم از ایشان حمایت و پشتیبانی می‌کند.
2*1047	802	در مواجهه با مشکلات و مسائل به انتقاد صرف اکتفا نمی‌کند و در راستای حل مسائل و رفع مشکلات تلاش می‌نماید.
2*1047	803	مسئولیت‌پذیر است و برای انجام وظایف محوله تلاش می‌‌کند.
2*1047	804	دارای احساس تعلق سازمانی است و نسبت به سازمان و منافع آن احساس تعهد می‌‌کند.
2*1047	805	توانایی تهیه و تدوین مستندات و گزارش‎های مربوط به حوزه کاری را دارا است. (در مستندسازی گزارش‌ها،‌ موارد کاربرد، صورتجلسات و ... دارای مهارت مشهود است)
2*1047	806	در انجام وظایف خود،‌ توأمان از سرعت عمل و دقت مناسبی برخوردار است. (کارها را با دقت مناسب و در زمان مقتضی انجام می‌دهد)
2*1047	807	خلاقیت بالایی دارد و می‌تواند ایده‌هایی جدید در انجام کارها مطرح کند. (در خصوص بهبود و توسعه شرکت، سازوکارهای داخلی، محصولات و بازار دارای ایده و ابتکار است)
2*1047	808	وقت شناس است. (از لحاظ زمان حضور در سازمان، شرکت در جلسات، ‌پایبندی به زمان‌های تحویل و ...)
2*1047	809	در صورت امکان در راستای توسعه همکاران و ارتقای سطح دانش و مهارت ایشان اقدام می‌نماید.
2*1047	603	از انگیزه کافی جهت آموختن مطالب جدید و افزایش دانش و مهارت‌های خود برخوردار است. (شخصیت یادگیرنده دارد)
2*1047	604	دانش و مهارت‌ خود را در انجام وظایف محوله به نحو مطلوبی به کار می‌گیرد. (در مقایسه با افراد همکار و هم‌رده خود)
2*1047	605	دیدگاه‌ها و اهداف روشن و شفافی در ذهن دارد و آنها را به صورتی دقیق و قابل درک بیان می‌کند.
2*1047	606	در حوزه کاری خود برنامه‌ریزی و اولویت‌بندی مناسب دارد. (اهداف کاری را به درستی شناسایی می‌کند و کارها را برنامه‌ریزی و اولویت بندی کرده و با نظم مناسبی به اجرای آن‌ها مبادرت می‌ورزد)
2*1047	607	همواره عملکرد خود را ارزیابی می‌کند.(خود ارزیابی دارد)
2*1047	608	در انتخاب مدیران، شایستگی و توانمندی متناسب با شغل را بر سایر مسائل ترجیح می‌دهد.
2*1047	609	در مواقع بحرانی به درستی عمل می‌کند.
2*1047	610	دارای مهارت تصمیم‌گیری است و تصمیمات را به صورت درست، کارا و در زمان مناسب اتخاذ می‌نماید.
2*1047	611	جو مثبتی در مجموعه به وجود می‌آورد و باعث می‌شود دیگران با انرژی به کار بپردازند.
2*1047	612	وظایف مدیریتی خود را به درستی انجام می‌دهد و همکاران زیرمجموعه خود را به خوبی سرپرستی و راهبری می‌کند. (Administration &amp; Leadership)
2*1047	929	از نظر شمابارزترین ویژگی مثبت و بارزترین ویژگی قابل بهبود ایشان چه می‌باشد؟
2*1062	930	از دانش فنی مناسب و متناسب با وظایف خود (درحوزه تولید و توسعه نرم‌افزار) برخوردار است.
2*1062	931	در راستای شناخت نیازمندی‎های مشتری، روابط خوب و سازنده‎ای را با سازمان مشتری ایجاد کند. (در تعامل با ذینفعان خارج از سازمان)
2*1062	932	توانایی مناسب در تحلیل منطقی نیازمندی‌های بانکی برخوردار است.
2*1062	933	کسب و کار، قواعد آن و نیازمندی‌های مشتری را به خوبی می‌شناسد.
2*1062	934	از دانش فنی مناسب و متناسب با وظایف خود (درحوزه تولید و توسعه نرم‌افزار) برخوردار است.
2*1062	935	در راستای شناخت نیازمندی‎های مشتری، روابط خوب و سازنده‎ای را با سازمان مشتری ایجاد کند. (در تعامل با ذینفعان خارج از سازمان)
2*1062	936	توانایی مناسب در تحلیل منطقی نیازمندی‌های بانکی برخوردار است.
2*1062	937	کسب و کار، قواعد آن و نیازمندی‌های مشتری را به خوبی می‌شناسد.
2*1062	613	با کلیه همکاران تعامل سازنده دارد. (تعامل سازنده یعنی اهداف سازمانی و وظایف کاری خود را درک می‌کند، نسبت به آن‌ها حساس است و به صورت مشهودی در راستای تحقق آن‌ها با دیگران تعامل می‌نماید)
2*1062	614	در حین انجام کار به اطرافیان توجه نموده و در صورت لزوم از ایشان حمایت و پشتیبانی می‌کند.
2*1062	615	در مواجهه با مشکلات و مسائل به انتقاد صرف اکتفا نمی‌کند و در راستای حل مسائل و رفع مشکلات تلاش می‌نماید.
2*1062	616	در صورت امکان در راستای توسعه همکاران و ارتقای سطح دانش و مهارت ایشان اقدام می‌نماید.
2*1062	617	توانایی تهیه و تدوین مستندات و گزارش‎های مربوط به حوزه کاری را دارا است. (در مستندسازی گزارش‌ها،‌ موارد کاربرد، صورتجلسات و ... دارای مهارت مشهود است)
2*1062	618	در انجام وظایف خود،‌ توأمان از سرعت عمل و دقت مناسبی برخوردار است. (کارها را با دقت مناسب و در زمان مقتضی انجام می‌دهد)
2*1062	619	وقت شناس است. (از لحاظ زمان حضور در سازمان، شرکت در جلسات، ‌پایبندی به زمان‌های تحویل و ...)
2*1062	620	مسئولیت‌پذیر است و برای انجام وظایف محوله تلاش می‌‌کند.
2*1062	621	دانش و مهارت‌ خود را در انجام وظایف محوله به نحو مطلوبی به کار می‌گیرد. (در مقایسه با افراد همکار و هم‌رده خود)
2*1062	117	دارای احساس تعلق سازمانی است و نسبت به سازمان و منافع آن احساس تعهد می‌‌کند.
2*1062	119	از انگیزه کافی جهت آموختن مطالب جدید و افزایش دانش و مهارت‌های خود برخوردار است. (شخصیت یادگیرنده دارد)
2*1062	121	در حوزه کاری خود برنامه‌ریزی و اولویت‌بندی مناسب دارد. (اهداف کاری را به درستی شناسایی می‌کند و کارها را برنامه‌ریزی و اولویت بندی کرده و با نظم مناسبی به اجرای آن‌ها مبادرت می‌ورزد)
2*1062	122	در مواقع بحرانی به درستی عمل می‌کند.
2*1062	928	دارای مهارت تصمیم‌گیری است و تصمیمات را به صورت درست، کارا و در زمان مناسب اتخاذ می‌نماید.
2*1062	688	جو مثبتی در مجموعه به وجود می‌آورد و باعث می‌شود دیگران با انرژی به کار بپردازند.
2*1062	689	وظایف مدیریتی خود را به درستی انجام می‌دهد و همکاران زیرمجموعه خود را به خوبی سرپرستی و راهبری می‌کند. (Administration &amp; Leadership)
2*1062	929	از نظر شمابارزترین ویژگی مثبت و بارزترین ویژگی قابل بهبود ایشان چه می‌باشد؟
2*1076	1239	در خصوص تدوین و پیاده‌سازی نظام آموزش و یادگیری سازمانی از دانش فنی مناسب و متناسب با وظایف خود برخوردار است.
2*1076	1240	در خصوص نیازسنجی، طراحی محتوا و اجرای دوره‌های آموزشی مورد نیاز دارای توانایی و دانش مناسبی است.
2*1076	1241	در خصوص برنامه‌ریزی و تنظیم تقویم آموزشی توانایی و دانش مناسبی را دارا است.
2*1076	1242	در هماهنگی و برقراری رابطه با ذینفعان خارجی به درستی عمل می کند.
2*1076	1243	دوره‎های آموزشی به درستی برگزار می‎شود و نظارت کافی بر روی آنها وجود دارد.
2*1076	1244	در امر تعیین شاخص‌های کلیدی عملکرد و سوالات ارزیابی به درستی مشارکت می‎نماید.
2*1076	613	با کلیه همکاران تعامل سازنده دارد. (تعامل سازنده یعنی اهداف سازمانی و وظایف کاری خود را درک می‌کند، نسبت به آن‌ها حساس است و به صورت مشهودی در راستای تحقق آن‌ها با دیگران تعامل می‌نماید)
2*1076	614	در حین انجام کار به اطرافیان توجه نموده و در صورت لزوم از ایشان حمایت و پشتیبانی می‌کند.
2*1076	615	در مواجهه با مشکلات و مسائل به انتقاد صرف اکتفا نمی‌کند و در راستای حل مسائل و رفع مشکلات تلاش می‌نماید.
2*1076	616	در صورت امکان در راستای توسعه همکاران و ارتقای سطح دانش و مهارت ایشان اقدام می‌نماید.
2*1076	617	توانایی تهیه و تدوین مستندات و گزارش‎های مربوط به حوزه کاری را دارا است. (در مستندسازی گزارش‌ها،‌ موارد کاربرد، صورتجلسات و ... دارای مهارت مشهود است)
2*1076	618	در انجام وظایف خود،‌ توأمان از سرعت عمل و دقت مناسبی برخوردار است. (کارها را با دقت مناسب و در زمان مقتضی انجام می‌دهد)
2*1076	619	وقت شناس است. (از لحاظ زمان حضور در سازمان، شرکت در جلسات، ‌پایبندی به زمان‌های تحویل و ...)
2*1076	620	مسئولیت‌پذیر است و برای انجام وظایف محوله تلاش می‌‌کند.
2*1076	621	دانش و مهارت‌ خود را در انجام وظایف محوله به نحو مطلوبی به کار می‌گیرد. (در مقایسه با افراد همکار و هم‌رده خود)
2*1076	117	دارای احساس تعلق سازمانی است و نسبت به سازمان و منافع آن احساس تعهد می‌‌کند.
2*1076	119	از انگیزه کافی جهت آموختن مطالب جدید و افزایش دانش و مهارت‌های خود برخوردار است. (شخصیت یادگیرنده دارد)
2*1076	121	در حوزه کاری خود برنامه‌ریزی و اولویت‌بندی مناسب دارد. (اهداف کاری را به درستی شناسایی می‌کند و کارها را برنامه‌ریزی و اولویت بندی کرده و با نظم مناسبی به اجرای آن‌ها مبادرت می‌ورزد)
2*1076	122	در مواقع بحرانی به درستی عمل می‌کند.
2*1076	928	دارای مهارت تصمیم‌گیری است و تصمیمات را به صورت درست، کارا و در زمان مناسب اتخاذ می‌نماید.
2*1076	688	جو مثبتی در مجموعه به وجود می‌آورد و باعث می‌شود دیگران با انرژی به کار بپردازند.
2*1076	689	وظایف مدیریتی خود را به درستی انجام می‌دهد و همکاران زیرمجموعه خود را به خوبی سرپرستی و راهبری می‌کند. (Administration &amp; Leadership)
2*1076	929	از نظر شمابارزترین ویژگی مثبت و بارزترین ویژگی قابل بهبود ایشان چه می‌باشد؟
2*1076*2	1260	در خصوص مدیریت و اجرای فرآیند شناسایی و ارتباط با سرمایه های انسانی (شامل درج آگهی استخدامی، ارتباط با دانشگاه ها، ارتباط با همکاران به منظور معرفی رزومه و...) از توانمندی و دانش فنی مناسب و برخوردار است.
2*1076*2	1261	در خصوص مدیریت و اجرای فرآیند جذب سرمایه های انسانی (شامل نظارت بر گردش کار رزومه ها، انجام مصاحبه های فنی و ...) از توانمندی و دانش فنی مناسب و برخوردار است.
2*1076*2	1262	در خصوص مدیریت و اجرای فرآیند جابه‌جایی شغلی (داخلی) از توانمندی و دانش فنی مناسب و برخوردار است.
2*1076*2	1263	در خصوص مدیریت و اجرای فرآیند خروج همکاران از توانمندی و دانش فنی مناسب و برخوردار است.
2*1076*2	613	با کلیه همکاران تعامل سازنده دارد. (تعامل سازنده یعنی اهداف سازمانی و وظایف کاری خود را درک می‌کند، نسبت به آن‌ها حساس است و به صورت مشهودی در راستای تحقق آن‌ها با دیگران تعامل می‌نماید)
2*1076*2	614	در حین انجام کار به اطرافیان توجه نموده و در صورت لزوم از ایشان حمایت و پشتیبانی می‌کند.
2*1076*2	615	در مواجهه با مشکلات و مسائل به انتقاد صرف اکتفا نمی‌کند و در راستای حل مسائل و رفع مشکلات تلاش می‌نماید.
2*1076*2	616	در صورت امکان در راستای توسعه همکاران و ارتقای سطح دانش و مهارت ایشان اقدام می‌نماید.
2*1076*2	617	توانایی تهیه و تدوین مستندات و گزارش‎های مربوط به حوزه کاری را دارا است. (در مستندسازی گزارش‌ها،‌ موارد کاربرد، صورتجلسات و ... دارای مهارت مشهود است)
2*1076*2	618	در انجام وظایف خود،‌ توأمان از سرعت عمل و دقت مناسبی برخوردار است. (کارها را با دقت مناسب و در زمان مقتضی انجام می‌دهد)
2*1076*2	619	وقت شناس است. (از لحاظ زمان حضور در سازمان، شرکت در جلسات، ‌پایبندی به زمان‌های تحویل و ...)
2*1076*2	620	مسئولیت‌پذیر است و برای انجام وظایف محوله تلاش می‌‌کند.
2*1076*2	621	دانش و مهارت‌ خود را در انجام وظایف محوله به نحو مطلوبی به کار می‌گیرد. (در مقایسه با افراد همکار و هم‌رده خود)
2*1076*2	117	دارای احساس تعلق سازمانی است و نسبت به سازمان و منافع آن احساس تعهد می‌‌کند.
2*1076*2	119	از انگیزه کافی جهت آموختن مطالب جدید و افزایش دانش و مهارت‌های خود برخوردار است. (شخصیت یادگیرنده دارد)
2*1076*2	121	در حوزه کاری خود برنامه‌ریزی و اولویت‌بندی مناسب دارد. (اهداف کاری را به درستی شناسایی می‌کند و کارها را برنامه‌ریزی و اولویت بندی کرده و با نظم مناسبی به اجرای آن‌ها مبادرت می‌ورزد)
2*1076*2	122	در مواقع بحرانی به درستی عمل می‌کند.
2*1076*2	928	دارای مهارت تصمیم‌گیری است و تصمیمات را به صورت درست، کارا و در زمان مناسب اتخاذ می‌نماید.
2*1076*2	688	جو مثبتی در مجموعه به وجود می‌آورد و باعث می‌شود دیگران با انرژی به کار بپردازند.
2*1076*2	689	وظایف مدیریتی خود را به درستی انجام می‌دهد و همکاران زیرمجموعه خود را به خوبی سرپرستی و راهبری می‌کند. (Administration &amp; Leadership)
2*1076*2	929	از نظر شمابارزترین ویژگی مثبت و بارزترین ویژگی قابل بهبود ایشان چه می‌باشد؟
2*1084	1169	پیگیری و انجام امور اداری مربوط به مدیر واحد مانند هماهنگی جلسات، پیگیری مکاتبات، پاسخگویی به تماس‌های تلفنی، ارسال فکس و ... را به درستی انجام می‌دهد.
2*1084	1170	پیگیری و انجام امور اداری مربوط به همکاران واحد مانند زمانبندی و هماهنگی اتاق جلسات، درخواست لوازم‌التحریر، ارسال فاکتورهای مالی، هماهنگی آژانس و ...را به درستی انجام می‌دهد.
2*1084	1171	امور مربوط به جمع‌آوری گزارش پروژه‌ها و فعالیت های واحد از همکاران را به درستی انجام می‌دهد.
2*1084	793	با کلیه همکاران تعامل سازنده دارد. (تعامل سازنده یعنی اهداف سازمانی و وظایف کاری خود را درک می‌کند، نسبت به آن‌ها حساس است و به صورت مشهودی در راستای تحقق آن‌ها با دیگران تعامل می‌نماید)
2*1084	794	در حین انجام کار به اطرافیان توجه نموده و در صورت لزوم از ایشان حمایت و پشتیبانی می‌کند.
2*1084	795	در مواجهه با مشکلات و مسائل به انتقاد صرف اکتفا نمی‌کند و در راستای حل مسائل و رفع مشکلات تلاش می‌نماید.
2*1084	796	در صورت امکان در راستای توسعه همکاران و ارتقای سطح دانش و مهارت ایشان اقدام می‌نماید.
2*1084	797	توانایی تهیه و تدوین مستندات و گزارش‎های مربوط به حوزه کاری را دارا است. (در مستندسازی گزارش‌ها،‌ موارد کاربرد، صورتجلسات و ... دارای مهارت مشهود است)
2*1084	798	در انجام وظایف خود،‌ توأمان از سرعت عمل و دقت مناسبی برخوردار است. (کارها را با دقت مناسب و در زمان مقتضی انجام می‌دهد)
2*1084	799	وقت شناس است. (از لحاظ زمان حضور در سازمان، شرکت در جلسات، ‌پایبندی به زمان‌های تحویل و ...)
2*1084	105	مسئولیت‌پذیر است و برای انجام وظایف محوله تلاش می‌‌کند.
2*1084	106	دانش و مهارت‌ خود را در انجام وظایف محوله به نحو مطلوبی به کار می‌گیرد. (در مقایسه با افراد همکار و هم‌رده خود)
2*1084	107	دارای احساس تعلق سازمانی است و نسبت به سازمان و منافع آن احساس تعهد می‌‌کند.
2*1084	108	از انگیزه کافی جهت آموختن مطالب جدید و افزایش دانش و مهارت‌های خود برخوردار است. (شخصیت یادگیرنده دارد)
2*1084	109	در حوزه کاری خود برنامه‌ریزی و اولویت‌بندی مناسب دارد. (اهداف کاری را به درستی شناسایی می‌کند و کارها را برنامه‌ریزی و اولویت بندی کرده و با نظم مناسبی به اجرای آن‌ها مبادرت می‌ورزد)
2*1084	927	در مواقع بحرانی به درستی عمل می‌کند.
2*1084	207	از ابزارها و نرم‌افزارهای مورد نیاز برای انجام وظایف خود به درستی استفاده می‌کند. (نرم‌افزارهای سازمانی و نرم‌افزارهای تخصصی)
2*1084	929	از نظر شمابارزترین ویژگی مثبت و بارزترین ویژگی قابل بهبود ایشان چه می‌باشد؟
2*1092	1317	در امر برنامه‌ریزی و تقسیم کار جهت اجرای امور مربوط به نظافت و پذیرایی در سازمان به درستی عمل میکند.
2*1092	1318	هماهنگی امور مربوط به تهیه و تدارک اقلام مورد نیاز مصرفی را به درستی انجام میدهد.
2*1092	1319	تعامل مناسبی با ذینفعان بیرونی شرکت دارد.
2*1092	1320	نظارت مناسبی بر حسن انجام امور مربوط به نظافت ساختمان و تشریفات و پذیرایی دارد.
2*1092	613	با کلیه همکاران تعامل سازنده دارد. (تعامل سازنده یعنی اهداف سازمانی و وظایف کاری خود را درک می‌کند، نسبت به آن‌ها حساس است و به صورت مشهودی در راستای تحقق آن‌ها با دیگران تعامل می‌نماید)
2*1092	614	در حین انجام کار به اطرافیان توجه نموده و در صورت لزوم از ایشان حمایت و پشتیبانی می‌کند.
2*1092	615	در مواجهه با مشکلات و مسائل به انتقاد صرف اکتفا نمی‌کند و در راستای حل مسائل و رفع مشکلات تلاش می‌نماید.
2*1092	616	در صورت امکان در راستای توسعه همکاران و ارتقای سطح دانش و مهارت ایشان اقدام می‌نماید.
2*1092	617	توانایی تهیه و تدوین مستندات و گزارش‎های مربوط به حوزه کاری را دارا است. (در مستندسازی گزارش‌ها،‌ موارد کاربرد، صورتجلسات و ... دارای مهارت مشهود است)
2*1092	618	در انجام وظایف خود،‌ توأمان از سرعت عمل و دقت مناسبی برخوردار است. (کارها را با دقت مناسب و در زمان مقتضی انجام می‌دهد)
2*1092	619	وقت شناس است. (از لحاظ زمان حضور در سازمان، شرکت در جلسات، ‌پایبندی به زمان‌های تحویل و ...)
2*1092	620	مسئولیت‌پذیر است و برای انجام وظایف محوله تلاش می‌‌کند.
2*1092	621	دانش و مهارت‌ خود را در انجام وظایف محوله به نحو مطلوبی به کار می‌گیرد. (در مقایسه با افراد همکار و هم‌رده خود)
2*1092	117	دارای احساس تعلق سازمانی است و نسبت به سازمان و منافع آن احساس تعهد می‌‌کند.
2*1092	119	از انگیزه کافی جهت آموختن مطالب جدید و افزایش دانش و مهارت‌های خود برخوردار است. (شخصیت یادگیرنده دارد)
2*1092	121	در حوزه کاری خود برنامه‌ریزی و اولویت‌بندی مناسب دارد. (اهداف کاری را به درستی شناسایی می‌کند و کارها را برنامه‌ریزی و اولویت بندی کرده و با نظم مناسبی به اجرای آن‌ها مبادرت می‌ورزد)
2*1092	122	در مواقع بحرانی به درستی عمل می‌کند.
2*1092	928	دارای مهارت تصمیم‌گیری است و تصمیمات را به صورت درست، کارا و در زمان مناسب اتخاذ می‌نماید.
2*1092	688	جو مثبتی در مجموعه به وجود می‌آورد و باعث می‌شود دیگران با انرژی به کار بپردازند.
2*1092	689	وظایف مدیریتی خود را به درستی انجام می‌دهد و همکاران زیرمجموعه خود را به خوبی سرپرستی و راهبری می‌کند. (Administration &amp; Leadership)
2*1092	929	از نظر شمابارزترین ویژگی مثبت و بارزترین ویژگی قابل بهبود ایشان چه می‌باشد؟
2*1103	1192	در خصوص تنظیم قرارداد (پیش‌نویس، الحاقیه‌، SLA ,RFP, RFI ،RFQ و متمم‌ها) فی مابین شرکت و مشتریان و نظارت بر اجرای آنها دارای دانش لازم می‌باشد.
2*1103	1193	در خصوص تنظیم قرارداد (پیش‌نویس، الحاقیه‌، SLA ,RFP, RFI ،RFQ و متمم‌ها) فی مابین شرکت و مشتریان و نظارت بر اجرای آنها دارای اطلاعات لازم می‌باشد.
2*1103	1194	از دانش خود در جهت توسعه و بهبود محصولات شرکت استفاده می‌کند.
2*1103	1195	از دانش و اطلاعات مناسبی و کافی در خصوص سامانه‌ها و محصولات شرکت (پیاده‌سازی، توسعه ویژگی‌ها) برخوردار است.
2*1103	1196	توانایی تحلیل و درک نیازها و درخواست‌های مشتری را دارا می‌باشد.
